"Easy Access to Juvenile Populations"
"Table:    Goshen County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1993"

"counts","White","Black","American Indian","Asian","Total",
"0","152","0","1","0","153",
"1","144","1","7","0","152",
"2","149","0","0","0","149",
"3","167","0","0","0","167",
"4","159","0","0","0","159",
"5","157","2","2","0","161",
"6","186","0","8","0","194",
"7","160","0","3","0","163",
"8","192","0","4","0","196",
"9","219","0","2","0","221",
"10","213","7","2","1","223",
"11","198","0","7","0","205",
"12","213","0","2","0","215",
"13","218","0","0","0","218",
"14","210","0","0","0","210",
"15","213","0","5","0","218",
"16","209","0","0","0","209",
"17","187","0","1","0","188",
"18 to 20","569","5","2","3","579",
"21 to 24","507","0","0","1","508",
"25 & over","7958","5","38","5","8006",
"Total","12380","20","84","10","12494",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
