"Easy Access to Juvenile Populations"
"Table:    Washakie County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2005"

"counts","White","Black","American Indian","Asian","Total",
"0","97","2","0","0","99",
"1","79","3","1","0","83",
"2","100","0","0","1","101",
"3","85","0","1","1","87",
"4","98","0","3","0","101",
"5","95","1","2","2","100",
"6","101","0","0","0","101",
"7","110","0","1","2","113",
"8","117","0","1","0","118",
"9","82","2","0","1","85",
"10","102","2","0","1","105",
"11","85","1","1","0","87",
"12","92","0","5","0","97",
"13","122","0","1","2","125",
"14","112","0","6","1","119",
"15","147","2","3","1","153",
"16","134","2","3","0","139",
"17","124","3","3","2","132",
"18 to 20","269","1","5","1","276",
"21 to 24","338","4","1","5","348",
"25 & over","5346","19","52","36","5453",
"Total","7835","42","89","56","8022",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
