"Easy Access to Juvenile Populations"
"Table:    Carbon County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1998"

"counts","White","Black","American Indian","Asian","Total",
"0","169","0","0","0","169",
"1","192","0","6","1","199",
"2","177","4","1","0","182",
"3","175","0","3","0","178",
"4","182","0","1","0","183",
"5","188","2","8","0","198",
"6","189","0","3","0","192",
"7","197","0","0","1","198",
"8","209","2","9","1","221",
"9","197","0","0","3","200",
"10","209","1","5","4","219",
"11","216","4","4","0","224",
"12","237","5","0","4","246",
"13","253","1","0","0","254",
"14","258","1","0","3","262",
"15","271","2","0","10","283",
"16","279","0","0","3","282",
"17","289","0","1","2","292",
"18 to 20","577","8","16","4","605",
"21 to 24","727","9","13","3","752",
"25 & over","10201","64","109","44","10418",
"Total","15392","103","179","83","15757",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
