"Easy Access to Juvenile Populations"
"Table:    Converse County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2007"

"counts","White","Black","American Indian","Asian","Total",
"0","162","1","9","1","173",
"1","158","4","1","0","163",
"2","173","1","4","0","178",
"3","146","5","2","2","155",
"4","179","2","4","0","185",
"5","187","3","1","1","192",
"6","173","1","2","0","176",
"7","169","1","4","1","175",
"8","169","0","2","0","171",
"9","159","2","1","1","163",
"10","169","2","1","2","174",
"11","199","4","1","0","204",
"12","166","4","1","0","171",
"13","174","2","2","0","178",
"14","193","7","3","1","204",
"15","196","2","0","0","198",
"16","227","2","9","0","238",
"17","217","5","2","1","225",
"18 to 20","460","1","3","1","465",
"21 to 24","557","2","4","1","564",
"25 & over","8589","22","78","30","8719",
"Total","12822","73","134","42","13071",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
