"Easy Access to Juvenile Populations"
"Table:    Uinta County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1998"

"counts","White","Black","American Indian","Asian","Total",
"0","314","1","2","0","317",
"1","345","1","5","2","353",
"2","328","0","1","0","329",
"3","315","0","0","3","318",
"4","358","2","2","2","364",
"5","319","4","2","2","327",
"6","365","2","3","3","373",
"7","336","0","7","3","346",
"8","357","2","1","0","360",
"9","362","0","3","3","368",
"10","405","1","4","5","415",
"11","382","1","2","0","385",
"12","438","1","6","0","445",
"13","444","1","2","2","449",
"14","446","1","6","0","453",
"15","449","2","8","0","459",
"16","497","0","14","4","515",
"17","448","0","3","1","452",
"18 to 20","876","0","5","5","886",
"21 to 24","866","0","9","0","875",
"25 & over","11132","5","72","31","11240",
"Total","19782","24","157","66","20029",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
