"Easy Access to Juvenile Populations"
"Table:    Teton County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2010"

"counts","White","Black","American Indian","Asian","Total",
"0","259","2","2","2","265",
"1","256","3","3","1","263",
"2","265","4","4","4","277",
"3","251","1","3","6","261",
"4","227","2","4","3","236",
"5","232","2","4","4","242",
"6","219","4","2","3","228",
"7","211","3","2","5","221",
"8","197","4","3","4","208",
"9","182","2","2","5","191",
"10","207","3","3","7","220",
"11","188","1","4","2","195",
"12","205","2","5","6","218",
"13","209","2","2","5","218",
"14","188","2","1","3","194",
"15","209","2","3","6","220",
"16","218","0","2","1","221",
"17","199","3","4","1","207",
"18 to 20","430","10","7","8","455",
"21 to 24","1165","5","16","15","1201",
"25 & over","15166","58","144","188","15556",
"Total","20683","115","220","279","21297",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
