"Easy Access to Juvenile Populations"
"Table:    Uinta County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2012"

"counts","White","Black","American Indian","Asian","Total",
"0","304","6","4","0","314",
"1","305","9","9","4","327",
"2","321","4","8","3","336",
"3","329","3","5","4","341",
"4","347","7","3","2","359",
"5","345","3","6","1","355",
"6","358","5","3","4","370",
"7","337","1","4","5","347",
"8","358","2","8","4","372",
"9","330","3","3","4","340",
"10","363","6","5","4","378",
"11","330","5","3","3","341",
"12","353","3","4","0","360",
"13","325","4","4","4","337",
"14","351","1","7","2","361",
"15","343","2","2","2","349",
"16","299","2","5","4","310",
"17","302","6","5","1","314",
"18 to 20","739","18","14","4","775",
"21 to 24","858","13","21","7","899",
"25 & over","12796","72","163","81","13112",
"Total","20393","175","286","143","20997",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
