"Easy Access to Juvenile Populations"
"Table:    Sublette County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1999"

"counts","White","Black","American Indian","Asian","Total",
"0","62","0","0","0","62",
"1","72","0","1","2","75",
"2","63","0","0","0","63",
"3","75","0","0","0","75",
"4","71","0","0","0","71",
"5","66","0","1","0","67",
"6","86","0","0","0","86",
"7","81","0","0","0","81",
"8","81","0","2","0","83",
"9","82","0","0","0","82",
"10","85","0","3","0","88",
"11","100","0","0","0","100",
"12","97","0","0","0","97",
"13","111","0","0","0","111",
"14","95","0","0","0","95",
"15","91","0","0","0","91",
"16","101","0","0","0","101",
"17","92","0","0","0","92",
"18 to 20","164","0","0","0","164",
"21 to 24","197","0","2","0","199",
"25 & over","3930","3","17","2","3952",
"Total","5802","3","26","4","5835",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
