"Easy Access to Juvenile Populations"
"Table:    Goshen County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1998"

"counts","White","Black","American Indian","Asian","Total",
"0","145","0","2","0","147",
"1","147","2","5","0","154",
"2","141","0","1","0","142",
"3","150","0","1","0","151",
"4","148","0","1","0","149",
"5","128","1","2","0","131",
"6","178","0","10","0","188",
"7","132","0","1","0","133",
"8","189","0","4","0","193",
"9","192","0","2","0","194",
"10","186","6","2","3","197",
"11","182","0","9","0","191",
"12","193","0","4","0","197",
"13","201","0","0","0","201",
"14","196","0","0","0","196",
"15","218","0","4","0","222",
"16","207","0","0","0","207",
"17","193","0","5","0","198",
"18 to 20","658","5","6","6","675",
"21 to 24","517","0","0","2","519",
"25 & over","8196","6","34","8","8244",
"Total","12497","20","93","19","12629",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
