"Easy Access to Juvenile Populations"
"Table:    Weston County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2003"

"counts","White","Black","American Indian","Asian","Total",
"0","61","0","2","0","63",
"1","59","1","2","1","63",
"2","61","0","2","0","63",
"3","60","0","2","0","62",
"4","72","0","2","0","74",
"5","74","0","0","0","74",
"6","85","0","2","1","88",
"7","65","0","0","0","65",
"8","66","1","2","1","70",
"9","68","0","2","0","70",
"10","70","0","1","0","71",
"11","77","1","2","1","81",
"12","75","1","0","0","76",
"13","94","1","1","0","96",
"14","101","0","2","0","103",
"15","106","0","2","0","108",
"16","110","0","1","0","111",
"17","112","1","2","0","115",
"18 to 20","276","0","10","0","286",
"21 to 24","304","3","5","0","312",
"25 & over","4498","5","48","8","4559",
"Total","6494","14","90","12","6610",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
