"Easy Access to Juvenile Populations"
"Table:    Niobrara County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1994"

"counts","White","Black","American Indian","Asian","Total",
"0","23","0","0","0","23",
"1","25","0","0","0","25",
"2","26","0","0","0","26",
"3","31","0","0","0","31",
"4","24","0","0","0","24",
"5","30","0","0","0","30",
"6","25","0","0","0","25",
"7","37","0","0","0","37",
"8","33","0","0","0","33",
"9","34","0","0","0","34",
"10","34","0","0","0","34",
"11","40","0","0","0","40",
"12","35","0","0","0","35",
"13","40","0","0","0","40",
"14","41","0","0","0","41",
"15","41","0","0","0","41",
"16","34","0","0","0","34",
"17","37","0","0","0","37",
"18 to 20","69","1","0","0","70",
"21 to 24","64","0","0","0","64",
"25 & over","1718","1","3","0","1722",
"Total","2441","2","3","0","2446",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
