"Easy Access to Juvenile Populations"
"Table:    Fremont County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2009"

"counts","White","Black","American Indian","Asian","Total",
"0","386","5","263","6","660",
"1","345","1","266","0","612",
"2","347","5","237","2","591",
"3","380","7","235","1","623",
"4","341","5","243","8","597",
"5","339","3","182","3","527",
"6","349","3","256","4","612",
"7","354","5","137","3","499",
"8","351","5","220","3","579",
"9","354","10","132","1","497",
"10","306","3","217","0","526",
"11","327","3","170","3","503",
"12","327","5","130","5","467",
"13","355","1","202","3","561",
"14","331","7","157","3","498",
"15","380","0","186","2","568",
"16","334","3","146","4","487",
"17","407","1","211","1","620",
"18 to 20","1092","6","500","7","1605",
"21 to 24","1316","12","570","4","1902",
"25 & over","21551","72","4417","111","26151",
"Total","30272","162","9077","174","39685",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
