"Easy Access to Juvenile Populations"
"Table:    Johnson County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2014"

"counts","White","Black","American Indian","Asian","Total",
"0","92","0","4","1","97",
"1","89","0","8","1","98",
"2","89","3","3","2","97",
"3","107","6","9","1","123",
"4","90","1","10","5","106",
"5","111","1","6","2","120",
"6","108","1","5","4","118",
"7","110","1","3","1","115",
"8","106","1","6","0","113",
"9","121","0","2","1","124",
"10","105","2","3","0","110",
"11","78","2","3","0","83",
"12","97","1","2","0","100",
"13","94","1","1","0","96",
"14","87","2","2","0","91",
"15","93","0","2","0","95",
"16","103","0","1","0","104",
"17","100","2","2","1","105",
"18 to 20","267","4","5","1","277",
"21 to 24","279","5","9","4","297",
"25 & over","5921","64","53","55","6093",
"Total","8247","97","139","79","8562",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
