"Easy Access to Juvenile Populations"
"Table:    Washakie County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1999"

"counts","White","Black","American Indian","Asian","Total",
"0","93","0","0","1","94",
"1","106","0","3","0","109",
"2","103","0","0","2","105",
"3","96","0","0","0","96",
"4","96","0","0","0","96",
"5","106","2","5","3","116",
"6","95","0","0","1","96",
"7","111","0","0","0","111",
"8","135","0","0","0","135",
"9","137","0","0","0","137",
"10","153","0","0","1","154",
"11","128","0","0","0","128",
"12","141","0","1","3","145",
"13","139","0","1","0","140",
"14","161","0","2","0","163",
"15","163","0","5","0","168",
"16","194","0","0","0","194",
"17","149","0","0","1","150",
"18 to 20","278","0","1","0","279",
"21 to 24","266","0","0","0","266",
"25 & over","5493","2","32","16","5543",
"Total","8343","4","50","28","8425",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
