"Easy Access to Juvenile Populations"
"Table:    Johnson County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2011"

"counts","White","Black","American Indian","Asian","Total",
"0","93","3","7","0","103",
"1","91","0","8","2","101",
"2","108","1","5","1","115",
"3","113","1","4","3","121",
"4","118","0","3","0","121",
"5","116","2","3","0","121",
"6","122","1","2","1","126",
"7","104","2","2","0","108",
"8","90","1","2","0","93",
"9","94","2","1","0","97",
"10","91","1","0","0","92",
"11","103","2","1","0","106",
"12","90","0","1","0","91",
"13","97","0","1","0","98",
"14","102","2","0","1","105",
"15","93","0","1","0","94",
"16","120","0","2","0","122",
"17","105","4","1","2","112",
"18 to 20","220","4","4","1","229",
"21 to 24","262","3","5","3","273",
"25 & over","6085","34","54","31","6204",
"Total","8417","63","107","45","8632",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
