"Easy Access to Juvenile Populations"
"Table:    Weston County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2012"

"counts","White","Black","American Indian","Asian","Total",
"0","71","2","2","0","75",
"1","83","0","1","0","84",
"2","79","2","1","1","83",
"3","91","2","3","0","96",
"4","70","3","1","0","74",
"5","63","3","3","0","69",
"6","90","3","3","0","96",
"7","96","1","2","0","99",
"8","99","0","2","0","101",
"9","85","2","4","1","92",
"10","73","1","2","1","77",
"11","85","1","1","0","87",
"12","70","2","2","1","75",
"13","78","2","3","0","83",
"14","89","1","2","0","92",
"15","88","2","3","0","93",
"16","71","1","2","0","74",
"17","85","1","1","1","88",
"18 to 20","203","8","6","1","218",
"21 to 24","292","8","4","0","304",
"25 & over","4864","40","79","22","5005",
"Total","6825","85","127","28","7065",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
