"Easy Access to Juvenile Populations"
"Table:    Laramie County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2001"

"counts","White","Black","American Indian","Asian","Total",
"0","1026","88","31","22","1167",
"1","988","68","18","25","1099",
"2","991","45","17","27","1080",
"3","978","68","21","15","1082",
"4","1009","46","19","14","1088",
"5","987","42","13","14","1056",
"6","1063","53","13","14","1143",
"7","1083","41","22","16","1162",
"8","1143","54","16","27","1240",
"9","1098","51","11","14","1174",
"10","1112","51","21","19","1203",
"11","1165","40","25","10","1240",
"12","1127","49","16","13","1205",
"13","1110","44","13","20","1187",
"14","1154","36","16","17","1223",
"15","1179","45","16","15","1255",
"16","1203","42","12","15","1272",
"17","1159","35","14","19","1227",
"18 to 20","3193","228","46","70","3537",
"21 to 24","4144","268","81","87","4580",
"25 & over","50773","1321","574","666","53334",
"Total","77685","2715","1015","1139","82554",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
