"Easy Access to Juvenile Populations"
"Table:    Weston County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2008"

"counts","White","Black","American Indian","Asian","Total",
"0","72","0","3","1","76",
"1","76","1","0","1","78",
"2","64","1","2","1","68",
"3","71","2","4","0","77",
"4","90","1","2","0","93",
"5","88","2","2","0","92",
"6","82","0","3","0","85",
"7","80","1","2","1","84",
"8","81","2","1","1","85",
"9","93","0","1","0","94",
"10","74","1","0","1","76",
"11","76","0","2","0","78",
"12","71","0","2","0","73",
"13","87","2","3","0","92",
"14","80","0","1","0","81",
"15","80","0","3","0","83",
"16","90","0","2","0","92",
"17","90","1","0","0","91",
"18 to 20","220","2","6","1","229",
"21 to 24","361","4","2","1","368",
"25 & over","4932","16","72","18","5038",
"Total","6958","36","113","26","7133",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
