"Easy Access to Juvenile Populations"
"Table:    Sheridan County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2009"

"counts","White","Black","American Indian","Asian","Total",
"0","368","3","3","1","375",
"1","333","1","7","2","343",
"2","407","2","7","2","418",
"3","311","3","7","3","324",
"4","354","1","6","4","365",
"5","313","2","4","3","322",
"6","373","3","8","0","384",
"7","314","3","6","2","325",
"8","335","0","9","2","346",
"9","335","4","7","1","347",
"10","330","3","9","1","343",
"11","317","5","7","2","331",
"12","336","2","10","1","349",
"13","325","3","4","1","333",
"14","296","1","10","5","312",
"15","377","5","19","4","405",
"16","391","5","17","2","415",
"17","364","4","19","1","388",
"18 to 20","1099","15","28","21","1163",
"21 to 24","1176","16","18","18","1228",
"25 & over","19749","73","233","146","20201",
"Total","28203","154","438","222","29017",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
