"Easy Access to Juvenile Populations"
"Table:    Weston County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2011"

"counts","White","Black","American Indian","Asian","Total",
"0","80","0","0","0","80",
"1","93","2","2","1","98",
"2","83","2","2","0","87",
"3","73","3","0","0","76",
"4","69","1","3","0","73",
"5","89","1","4","0","94",
"6","104","1","1","0","106",
"7","93","0","4","0","97",
"8","83","2","4","1","90",
"9","77","0","3","1","81",
"10","88","0","1","0","89",
"11","73","2","0","1","76",
"12","76","1","3","0","80",
"13","82","1","2","0","85",
"14","94","2","4","0","100",
"15","74","0","2","0","76",
"16","87","0","1","0","88",
"17","93","1","3","0","97",
"18 to 20","198","2","4","1","205",
"21 to 24","296","4","3","1","304",
"25 & over","4911","32","69","18","5030",
"Total","6916","57","115","24","7112",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
