"Easy Access to Juvenile Populations"
"Table:    Sublette County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2001"

"counts","White","Black","American Indian","Asian","Total",
"0","43","1","1","0","45",
"1","66","1","1","0","68",
"2","63","1","0","0","64",
"3","61","1","0","0","62",
"4","68","0","1","1","70",
"5","76","0","0","0","76",
"6","56","0","1","0","57",
"7","92","0","0","0","92",
"8","85","0","1","0","86",
"9","87","1","1","0","89",
"10","81","0","2","0","83",
"11","88","1","2","1","92",
"12","111","0","2","0","113",
"13","86","1","0","0","87",
"14","97","0","0","0","97",
"15","99","0","0","2","101",
"16","79","0","0","0","79",
"17","102","0","0","0","102",
"18 to 20","185","1","0","0","186",
"21 to 24","195","0","2","2","199",
"25 & over","4129","15","21","13","4178",
"Total","5949","23","35","19","6026",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
