"Easy Access to Juvenile Populations"
"Table:    Sweetwater County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2009"

"counts","White","Black","American Indian","Asian","Total",
"0","728","20","21","8","777",
"1","699","11","26","7","743",
"2","717","18","18","5","758",
"3","732","21","7","3","763",
"4","659","16","14","11","700",
"5","628","12","12","4","656",
"6","742","10","6","6","764",
"7","635","16","17","10","678",
"8","615","14","4","7","640",
"9","629","13","5","4","651",
"10","627","12","14","7","660",
"11","640","15","12","3","670",
"12","599","14","7","7","627",
"13","548","10","8","3","569",
"14","558","15","9","9","591",
"15","555","10","8","4","577",
"16","554","10","11","9","584",
"17","575","9","12","8","604",
"18 to 20","1784","39","40","21","1884",
"21 to 24","2565","55","38","39","2697",
"25 & over","26608","344","313","275","27540",
"Total","42397","684","602","450","44133",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
