"Easy Access to Juvenile Populations"
"Table:    Converse County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2012"

"counts","White","Black","American Indian","Asian","Total",
"0","193","5","5","0","203",
"1","147","2","5","1","155",
"2","202","2","5","1","210",
"3","181","5","1","1","188",
"4","188","3","2","1","194",
"5","194","3","0","3","200",
"6","186","4","4","0","194",
"7","201","4","3","2","210",
"8","186","3","3","1","193",
"9","174","2","2","1","179",
"10","195","3","4","1","203",
"11","190","4","0","2","196",
"12","198","3","1","5","207",
"13","195","6","2","1","204",
"14","184","4","2","0","190",
"15","182","3","2","0","187",
"16","184","7","2","0","193",
"17","185","6","0","0","191",
"18 to 20","475","10","6","2","493",
"21 to 24","591","9","6","1","607",
"25 & over","9198","93","98","49","9438",
"Total","13629","181","153","72","14035",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
