"Easy Access to Juvenile Populations"
"Table:    Uinta County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2006"

"counts","White","Black","American Indian","Asian","Total",
"0","319","4","12","1","336",
"1","250","1","3","2","256",
"2","349","2","1","1","353",
"3","319","2","1","1","323",
"4","306","3","2","9","320",
"5","294","4","3","2","303",
"6","322","2","4","0","328",
"7","302","2","4","1","309",
"8","326","4","2","1","333",
"9","304","4","2","2","312",
"10","337","3","2","2","344",
"11","296","3","6","2","307",
"12","354","2","7","1","364",
"13","316","1","2","1","320",
"14","298","2","5","2","307",
"15","329","3","6","1","339",
"16","376","3","6","3","388",
"17","366","3","5","2","376",
"18 to 20","772","7","19","3","801",
"21 to 24","932","2","7","5","946",
"25 & over","11824","37","128","55","12044",
"Total","19291","94","227","97","19709",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
