"Easy Access to Juvenile Populations"
"Table:    Carbon County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1992"

"counts","White","Black","American Indian","Asian","Total",
"0","182","0","0","1","183",
"1","205","0","3","1","209",
"2","211","4","0","0","215",
"3","202","0","6","0","208",
"4","222","0","0","0","222",
"5","247","2","5","0","254",
"6","251","1","1","0","253",
"7","258","1","0","1","260",
"8","240","4","8","2","254",
"9","266","1","0","4","271",
"10","293","4","4","3","304",
"11","296","2","6","0","304",
"12","310","4","0","2","316",
"13","275","0","0","0","275",
"14","293","0","0","1","294",
"15","272","1","0","1","274",
"16","261","0","0","2","263",
"17","287","0","0","1","288",
"18 to 20","532","5","9","4","550",
"21 to 24","662","3","11","4","680",
"25 & over","10103","56","77","36","10272",
"Total","15868","88","130","63","16149",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
