"Easy Access to Juvenile Populations"
"Table:    Hot Springs County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1996"

"counts","White","Black","American Indian","Asian","Total",
"0","46","0","0","0","46",
"1","45","0","2","0","47",
"2","40","0","5","0","45",
"3","42","0","0","0","42",
"4","48","0","1","0","49",
"5","44","0","1","0","45",
"6","51","0","3","0","54",
"7","56","0","1","0","57",
"8","54","0","3","0","57",
"9","72","0","1","0","73",
"10","66","0","1","0","67",
"11","73","0","2","0","75",
"12","79","0","3","0","82",
"13","81","0","1","0","82",
"14","94","0","3","0","97",
"15","77","0","5","0","82",
"16","87","0","3","0","90",
"17","80","0","2","0","82",
"18 to 20","142","1","2","0","145",
"21 to 24","123","0","2","0","125",
"25 & over","3418","0","37","0","3455",
"Total","4818","1","78","0","4897",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
