"Easy Access to Juvenile Populations"
"Table:    Albany County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2001"

"counts","White","Black","American Indian","Asian","Total",
"0","369","10","8","6","393",
"1","293","12","2","11","318",
"2","292","17","3","10","322",
"3","294","9","5","4","312",
"4","284","8","5","7","304",
"5","279","8","3","8","298",
"6","294","5","8","6","313",
"7","259","8","5","5","277",
"8","294","6","3","6","309",
"9","280","8","4","6","298",
"10","286","8","7","7","308",
"11","307","9","4","9","329",
"12","269","7","7","6","289",
"13","290","6","6","9","311",
"14","310","6","5","3","324",
"15","321","6","7","3","337",
"16","327","3","10","2","342",
"17","355","6","5","3","369",
"18 to 20","4287","62","46","69","4464",
"21 to 24","5223","119","63","125","5530",
"25 & over","15939","159","208","366","16672",
"Total","30852","482","414","671","32419",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
