"Easy Access to Juvenile Populations"
"Table:    Big Horn County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2001"

"counts","White","Black","American Indian","Asian","Total",
"0","130","0","1","0","131",
"1","159","0","1","1","161",
"2","140","0","1","0","141",
"3","155","0","1","0","156",
"4","130","1","1","0","132",
"5","160","2","1","0","163",
"6","168","0","2","1","171",
"7","165","0","0","0","165",
"8","157","0","1","0","158",
"9","174","0","2","0","176",
"10","201","0","3","0","204",
"11","180","1","2","0","183",
"12","175","0","5","0","180",
"13","207","0","3","2","212",
"14","196","1","3","1","201",
"15","201","1","2","1","205",
"16","174","2","2","1","179",
"17","214","1","2","2","219",
"18 to 20","422","0","5","1","428",
"21 to 24","345","1","3","0","349",
"25 & over","7218","4","54","19","7295",
"Total","11071","14","95","29","11209",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
