"Easy Access to Juvenile Populations"
"Table:    Campbell County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2006"

"counts","White","Black","American Indian","Asian","Total",
"0","652","5","24","5","686",
"1","591","6","12","2","611",
"2","614","6","8","1","629",
"3","601","7","8","3","619",
"4","566","4","18","5","593",
"5","604","3","24","0","631",
"6","616","6","12","4","638",
"7","580","3","10","2","595",
"8","594","9","11","0","614",
"9","546","4","10","5","565",
"10","583","5","12","1","601",
"11","550","4","10","5","569",
"12","635","7","7","4","653",
"13","602","8","14","3","627",
"14","628","6","11","3","648",
"15","646","2","13","2","663",
"16","611","5","13","3","632",
"17","597","3","16","4","620",
"18 to 20","1566","21","34","17","1638",
"21 to 24","2329","13","49","19","2410",
"25 & over","23707","79","311","158","24255",
"Total","38418","206","627","246","39497",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
