"Easy Access to Juvenile Populations"
"Table:    Natrona County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2006"

"counts","White","Black","American Indian","Asian","Total",
"0","941","17","19","5","982",
"1","898","25","9","12","944",
"2","1002","39","14","7","1062",
"3","892","32","9","9","942",
"4","909","26","27","15","977",
"5","870","41","27","9","947",
"6","814","20","20","13","867",
"7","876","15","15","10","916",
"8","817","23","15","2","857",
"9","863","25","12","6","906",
"10","888","19","15","8","930",
"11","947","19","11","14","991",
"12","894","19","11","6","930",
"13","914","20","25","5","964",
"14","963","18","15","7","1003",
"15","953","14","19","10","996",
"16","1125","9","27","4","1165",
"17","954","8","15","4","981",
"18 to 20","2806","48","57","29","2940",
"21 to 24","3987","71","79","47","4184",
"25 & over","45052","441","505","324","46322",
"Total","68365","949","946","546","70806",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
