"Easy Access to Juvenile Populations"
"Table:    Uinta County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2008"

"counts","White","Black","American Indian","Asian","Total",
"0","344","4","18","2","368",
"1","314","2","2","2","320",
"2","387","2","3","0","392",
"3","289","2","2","0","293",
"4","350","3","3","4","360",
"5","384","2","2","5","393",
"6","352","2","10","0","364",
"7","302","2","5","1","310",
"8","355","7","2","2","366",
"9","314","6","0","2","322",
"10","314","2","4","2","322",
"11","304","4","5","5","318",
"12","373","1","5","1","380",
"13","314","1","3","1","319",
"14","317","2","6","4","329",
"15","323","4","3","1","331",
"16","334","4","6","2","346",
"17","333","4","5","2","344",
"18 to 20","791","9","21","3","824",
"21 to 24","885","1","8","6","900",
"25 & over","12467","36","147","62","12712",
"Total","20146","100","260","107","20613",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
