"Easy Access to Juvenile Populations"
"Table:    Sheridan County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2012"

"counts","White","Black","American Indian","Asian","Total",
"0","318","3","10","6","337",
"1","322","6","7","10","345",
"2","345","5","7","2","359",
"3","321","2","9","1","333",
"4","378","4","10","5","397",
"5","364","8","8","2","382",
"6","353","2","6","1","362",
"7","327","5","5","3","340",
"8","342","4","7","2","355",
"9","366","6","4","2","378",
"10","327","6","8","1","342",
"11","320","5","9","3","337",
"12","362","4","13","1","380",
"13","342","4","8","3","357",
"14","349","2","12","2","365",
"15","358","7","7","2","374",
"16","323","5","10","3","341",
"17","341","7","9","2","359",
"18 to 20","1080","31","41","15","1167",
"21 to 24","1178","23","30","13","1244",
"25 & over","20116","192","241","177","20726",
"Total","28532","331","461","256","29580",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
