"Easy Access to Juvenile Populations"
"Table:    Sheridan County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1997"

"counts","White","Black","American Indian","Asian","Total",
"0","283","0","1","0","284",
"1","254","1","7","3","265",
"2","278","0","0","0","278",
"3","292","0","2","0","294",
"4","262","0","7","2","271",
"5","292","1","8","2","303",
"6","327","0","7","4","338",
"7","365","0","2","0","367",
"8","315","0","10","0","325",
"9","330","0","4","0","334",
"10","365","0","5","1","371",
"11","377","0","2","1","380",
"12","415","3","6","0","424",
"13","396","2","3","0","401",
"14","441","0","16","8","465",
"15","486","1","16","1","504",
"16","459","0","7","3","469",
"17","481","0","4","10","495",
"18 to 20","1040","13","14","0","1067",
"21 to 24","938","0","17","11","966",
"25 & over","17266","10","162","56","17494",
"Total","25662","31","300","102","26095",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
