"Easy Access to Juvenile Populations"
"Table:    Laramie County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2009"

"counts","White","Black","American Indian","Asian","Total",
"0","1174","64","27","15","1280",
"1","1217","93","30","16","1356",
"2","1247","71","24","22","1364",
"3","1239","69","19","22","1349",
"4","1145","59","32","48","1284",
"5","1143","66","19","14","1242",
"6","1188","41","23","40","1292",
"7","1089","45","22","29","1185",
"8","1105","53","33","16","1207",
"9","1101","65","12","17","1195",
"10","1129","32","20","23","1204",
"11","1127","85","36","16","1264",
"12","1005","54","34","11","1104",
"13","1094","39","9","13","1155",
"14","1017","61","16","30","1124",
"15","1078","57","24","13","1172",
"16","1161","56","23","31","1271",
"17","1086","42","18","16","1162",
"18 to 20","3348","208","51","69","3676",
"21 to 24","4627","325","90","104","5146",
"25 & over","56316","1483","701","898","59398",
"Total","84636","3068","1263","1463","90430",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
