"Easy Access to Juvenile Populations"
"Table:    Platte County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2005"

"counts","White","Black","American Indian","Asian","Total",
"0","89","2","0","0","91",
"1","88","0","2","0","90",
"2","86","2","0","0","88",
"3","91","1","1","2","95",
"4","77","2","0","1","80",
"5","94","1","0","0","95",
"6","111","1","0","0","112",
"7","105","1","0","0","106",
"8","81","1","0","0","82",
"9","88","0","0","1","89",
"10","117","0","1","1","119",
"11","97","1","0","0","98",
"12","130","1","1","0","132",
"13","140","1","0","0","141",
"14","118","0","1","1","120",
"15","166","3","1","0","170",
"16","140","0","2","2","144",
"17","137","0","3","1","141",
"18 to 20","262","2","3","3","270",
"21 to 24","275","1","3","1","280",
"25 & over","6082","17","25","14","6138",
"Total","8574","37","43","27","8681",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
