"Easy Access to Juvenile Populations"
"Table:    Weston County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1995"

"counts","White","Black","American Indian","Asian","Total",
"0","62","0","2","0","64",
"1","76","0","0","0","76",
"2","76","0","4","0","80",
"3","77","0","1","0","78",
"4","83","0","3","0","86",
"5","81","0","0","0","81",
"6","88","0","0","0","88",
"7","88","0","0","0","88",
"8","91","0","0","0","91",
"9","103","0","5","0","108",
"10","111","0","4","0","115",
"11","128","0","2","0","130",
"12","118","0","0","0","118",
"13","136","0","0","0","136",
"14","117","0","0","0","117",
"15","135","0","0","0","135",
"16","111","0","0","0","111",
"17","112","0","2","0","114",
"18 to 20","233","0","13","0","246",
"21 to 24","230","0","5","0","235",
"25 & over","4395","0","25","4","4424",
"Total","6651","0","66","4","6721",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
