"Easy Access to Juvenile Populations"
"Table:    Sheridan County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2010"

"counts","White","Black","American Indian","Asian","Total",
"0","343","7","4","0","354",
"1","331","4","6","1","342",
"2","375","4","9","3","391",
"3","380","5","8","4","397",
"4","365","3","8","2","378",
"5","331","4","7","4","346",
"6","333","1","7","2","343",
"7","376","3","6","3","388",
"8","338","2","7","2","349",
"9","322","2","8","2","334",
"10","357","3","10","2","372",
"11","332","4","9","2","347",
"12","328","2","9","1","340",
"13","336","3","6","1","346",
"14","307","1","9","2","319",
"15","328","6","12","4","350",
"16","356","4","13","4","377",
"17","389","5","11","1","406",
"18 to 20","1046","18","30","16","1110",
"21 to 24","1165","17","18","19","1219",
"25 & over","19876","70","238","154","20338",
"Total","28314","168","435","229","29146",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
