"Easy Access to Juvenile Populations"
"Table:    Big Horn County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2006"

"counts","White","Black","American Indian","Asian","Total",
"0","143","2","4","0","149",
"1","148","0","3","0","151",
"2","113","2","0","0","115",
"3","156","0","2","0","158",
"4","141","0","1","1","143",
"5","160","0","0","0","160",
"6","158","0","0","1","159",
"7","142","1","0","2","145",
"8","162","2","1","0","165",
"9","136","1","2","1","140",
"10","165","1","5","2","173",
"11","162","2","1","0","165",
"12","163","0","1","0","164",
"13","154","0","0","1","155",
"14","182","3","3","0","188",
"15","217","3","2","2","224",
"16","189","1","1","0","191",
"17","173","2","3","0","178",
"18 to 20","351","6","4","1","362",
"21 to 24","431","4","8","0","443",
"25 & over","7372","20","79","23","7494",
"Total","11018","50","120","34","11222",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
