"Easy Access to Juvenile Populations"
"Table:    Carbon County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1991"

"counts","White","Black","American Indian","Asian","Total",
"0","186","0","0","1","187",
"1","223","0","3","1","227",
"2","216","3","0","0","219",
"3","210","0","4","0","214",
"4","242","0","0","0","242",
"5","269","2","7","0","278",
"6","276","1","1","0","278",
"7","271","1","0","2","274",
"8","258","3","7","2","270",
"9","279","1","0","3","283",
"10","304","4","4","2","314",
"11","312","3","5","0","320",
"12","304","3","0","2","309",
"13","279","0","0","0","279",
"14","295","0","0","1","296",
"15","267","1","0","2","270",
"16","271","0","0","2","273",
"17","280","0","1","2","283",
"18 to 20","538","5","8","3","554",
"21 to 24","655","3","12","5","675",
"25 & over","10197","55","76","33","10361",
"Total","16132","85","128","61","16406",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
