"Easy Access to Juvenile Populations"
"Table:    Johnson County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1995"

"counts","White","Black","American Indian","Asian","Total",
"0","66","0","1","0","67",
"1","76","0","0","0","76",
"2","71","0","0","0","71",
"3","74","0","0","0","74",
"4","77","0","0","0","77",
"5","83","0","1","0","84",
"6","83","0","3","0","86",
"7","89","0","0","0","89",
"8","89","0","4","0","93",
"9","99","0","2","0","101",
"10","111","0","1","0","112",
"11","108","0","0","0","108",
"12","106","0","0","0","106",
"13","99","0","2","0","101",
"14","116","0","5","0","121",
"15","111","0","1","1","113",
"16","117","0","0","0","117",
"17","115","0","0","0","115",
"18 to 20","205","0","0","0","205",
"21 to 24","198","0","0","0","198",
"25 & over","4542","0","16","0","4558",
"Total","6635","0","36","1","6672",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
