"Easy Access to Juvenile Populations"
"Table:    Campbell County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1995"

"counts","White","Black","American Indian","Asian","Total",
"0","449","0","4","3","456",
"1","491","1","8","2","502",
"2","508","2","4","0","514",
"3","482","0","7","0","489",
"4","517","2","9","0","528",
"5","545","0","10","0","555",
"6","555","0","6","1","562",
"7","543","0","8","0","551",
"8","557","3","4","1","565",
"9","605","0","10","7","622",
"10","624","4","13","5","646",
"11","607","0","8","0","615",
"12","682","0","17","4","703",
"13","675","0","10","3","688",
"14","668","0","6","0","674",
"15","690","1","6","6","703",
"16","631","3","8","1","643",
"17","599","1","12","3","615",
"18 to 20","1203","1","15","0","1219",
"21 to 24","1435","3","30","11","1479",
"25 & over","17884","18","160","49","18111",
"Total","30950","39","355","96","31440",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
