"Easy Access to Juvenile Populations"
"Table:    Laramie County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2010"

"counts","White","Black","American Indian","Asian","Total",
"0","1183","61","25","18","1287",
"1","1222","71","22","23","1338",
"2","1281","75","23","21","1400",
"3","1279","65","16","25","1385",
"4","1224","66","29","21","1340",
"5","1215","63","22","19","1319",
"6","1203","55","22","23","1303",
"7","1134","47","20","33","1234",
"8","1110","44","21","24","1199",
"9","1094","55","25","17","1191",
"10","1140","49","20","18","1227",
"11","1122","54","27","18","1221",
"12","1079","58","33","20","1190",
"13","1075","49","20","12","1156",
"14","1045","44","18","22","1129",
"15","1043","50","20","18","1131",
"16","1104","47","20","20","1191",
"17","1125","46","22","26","1219",
"18 to 20","3374","224","55","72","3725",
"21 to 24","4719","287","86","106","5198",
"25 & over","57863","1396","736","894","60889",
"Total","86634","2906","1282","1450","92272",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
