"Easy Access to Juvenile Populations"
"Table:    Albany County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2003"

"counts","White","Black","American Indian","Asian","Total",
"0","369","9","6","12","396",
"1","321","14","4","16","355",
"2","344","15","3","2","364",
"3","273","9","5","8","295",
"4","267","10","5","9","291",
"5","283","14","6","9","312",
"6","264","8","6","11","289",
"7","266","9","7","8","290",
"8","277","9","3","5","294",
"9","250","8","4","4","266",
"10","308","8","7","6","329",
"11","269","8","3","6","286",
"12","274","8","5","7","294",
"13","301","6","5","6","318",
"14","261","5","4","4","274",
"15","292","8","6","4","310",
"16","316","3","8","5","332",
"17","313","7","5","4","329",
"18 to 20","4363","60","41","79","4543",
"21 to 24","5959","102","60","171","6292",
"25 & over","15898","167","199","375","16639",
"Total","31468","487","392","751","33098",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
