"Easy Access to Juvenile Populations"
"Table:    Lincoln County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2013"

"counts","White","Black","American Indian","Asian","Total",
"0","227","1","8","1","237",
"1","239","1","6","0","246",
"2","246","2","0","0","248",
"3","278","1","1","1","281",
"4","280","2","1","0","283",
"5","297","2","4","1","304",
"6","314","3","2","1","320",
"7","287","4","1","2","294",
"8","284","3","5","3","295",
"9","264","2","4","1","271",
"10","274","1","5","1","281",
"11","262","5","4","0","271",
"12","259","4","3","0","266",
"13","277","4","2","1","284",
"14","271","4","3","0","278",
"15","278","0","3","2","283",
"16","259","3","3","3","268",
"17","265","2","3","1","271",
"18 to 20","569","15","13","4","601",
"21 to 24","550","4","11","0","565",
"25 & over","11868","131","110","71","12180",
"Total","17848","194","192","93","18327",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
