"Easy Access to Juvenile Populations"
"Table:    Sublette County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1998"

"counts","White","Black","American Indian","Asian","Total",
"0","62","0","0","0","62",
"1","75","0","2","2","79",
"2","65","0","0","0","65",
"3","73","0","0","0","73",
"4","71","0","0","0","71",
"5","66","0","1","0","67",
"6","85","0","0","0","85",
"7","79","0","0","0","79",
"8","83","0","2","0","85",
"9","77","0","0","0","77",
"10","83","0","3","0","86",
"11","102","0","0","0","102",
"12","96","0","0","0","96",
"13","110","0","0","0","110",
"14","92","0","0","0","92",
"15","95","0","0","0","95",
"16","101","0","0","0","101",
"17","88","0","0","0","88",
"18 to 20","169","0","0","0","169",
"21 to 24","197","0","2","0","199",
"25 & over","3871","2","17","2","3892",
"Total","5740","2","27","4","5773",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
