"Easy Access to Juvenile Populations"
"Table:    Campbell County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1992"

"counts","White","Black","American Indian","Asian","Total",
"0","465","0","9","4","478",
"1","504","2","10","2","518",
"2","542","1","7","0","550",
"3","522","0","7","0","529",
"4","546","3","7","0","556",
"5","575","0","10","0","585",
"6","610","0","4","2","616",
"7","628","0","11","0","639",
"8","601","2","6","1","610",
"9","654","0","13","6","673",
"10","674","4","11","5","694",
"11","627","0","9","0","636",
"12","678","0","19","3","700",
"13","630","0","7","2","639",
"14","611","0","6","0","617",
"15","594","1","7","6","608",
"16","547","4","5","2","558",
"17","549","2","8","2","561",
"18 to 20","1074","1","13","0","1088",
"21 to 24","1248","4","30","9","1291",
"25 & over","17154","15","153","49","17371",
"Total","30033","39","352","93","30517",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
