"Easy Access to Juvenile Populations"
"Table:    Converse County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 1999"

"counts","White","Black","American Indian","Asian","Total",
"0","151","0","0","0","151",
"1","132","2","6","0","140",
"2","141","4","0","0","145",
"3","167","0","0","0","167",
"4","170","0","4","0","174",
"5","176","2","2","1","181",
"6","151","0","0","0","151",
"7","185","4","4","0","193",
"8","192","0","0","0","192",
"9","204","0","5","1","210",
"10","183","0","0","2","185",
"11","184","0","4","0","188",
"12","203","0","2","0","205",
"13","231","0","0","0","231",
"14","235","8","8","1","252",
"15","227","2","0","3","232",
"16","227","0","3","0","230",
"17","261","0","2","0","263",
"18 to 20","401","0","6","0","407",
"21 to 24","432","0","3","0","435",
"25 & over","7586","4","59","12","7661",
"Total","11839","26","108","20","11993",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
