"Easy Access to Juvenile Populations"
"Table:    Johnson County, Wyoming:  Age by Race Population Estimates"
"Selecting:"
"    Year = 2003"

"counts","White","Black","American Indian","Asian","Total",
"0","57","1","4","0","62",
"1","69","0","2","1","72",
"2","80","0","1","0","81",
"3","70","0","0","0","70",
"4","83","1","1","1","86",
"5","80","0","2","0","82",
"6","108","2","2","0","112",
"7","84","0","3","0","87",
"8","100","2","2","1","105",
"9","91","0","1","0","92",
"10","96","0","2","0","98",
"11","96","0","0","0","96",
"12","105","0","1","0","106",
"13","110","0","1","0","111",
"14","103","0","2","0","105",
"15","103","1","0","1","105",
"16","101","0","1","0","102",
"17","126","0","0","0","126",
"18 to 20","244","0","3","3","250",
"21 to 24","232","2","3","1","238",
"25 & over","5267","7","29","7","5310",
"Total","7405","16","60","15","7496",

"Suggested Citation: Puzzanchera, C., Sladky, A. and Kang, W. (2017). "
"Easy Access to Juvenile Populations: 1990-2016. Online."
"Available: http://www.ojjdp.gov/ojstatbb/ezapop/"
